JEAcakoprtu2002Roo,Acorus calamus,"Konyo Province, Turkey",Acoraceae,Plant
JEAcaceli2003lea,Acorus calamus,Central Lithuania,Acoraceae,Plant
JEAcaceli2003Rhi,Acorus calamus,Central Lithuania,Acoraceae,Plant
JEAcain2003Lea,Acorus calamus,India(Uttaranchal),Acoraceae,Plant
JEAcain2003Rhi,Acorus calamus,India(Uttaranchal),Acoraceae,Plant
JEAcaqu2008Ste,Acorus calamus,Quebec,Acoraceae,Plant
JEAchbair2002Fem,Acitinidia chinensis,"Babolsar, Iran",Actinidiaceae,Plant
JEAchbair2002Mal,Acitinidia chinensis,"Babolsar, Iran",Actinidiaceae,Plant
JEAsatu2014bul,Allium sativum (L.),Tunisia,Alliaceae,Plant
JECamciin2002Aer,Chenopodium ambrosioides,"CIMAP, India",Amaranthaceae,Plant
JECamhacu2003Aer,Chenopodium ambrosioides,"Havana, Cuba",Amaranthaceae,Plant
JEAfigudemeha2000Aer,Allium fistulosum,"Guira de melena, Havana, Cuba",Amaryllidaceae,Plant
JEClahochmici2003lea,Crinum latifolium,Ho Chi Min City(Vietnam),Amaryllidaceae,Plant
JEPleprofjasp2000Aer,Pistacia lentiscua,"Province of Jacn, Spain",Anacardiaceae,Plant
JEPleprofjasp2000Gal,Pistacia lentiscua,"Province of Jacn, Spain",Anacardiaceae,Plant
JELtetucoar2002Fru,Lithraea ternifolia,"Tulumba, Cordoba (Argentina)",Anacardiaceae,Plant
JEPatnoaf2005fru,Pistacia atlantica,north Africa,Anacardiaceae,Plant
JEPatnoaf2005lea,Pistacia atlantica,north Africa,Anacardiaceae,Plant
JEPatnoaf2005Res,Pistacia atlantica,north Africa,Anacardiaceae,Plant
JEPatso2008Fru,Pistacia atlantica,South-Algeria,Anacardiaceae,Plant
JEPatso2008Gal,Pistacia atlantica,South-Algeria,Anacardiaceae,Plant
JEPatso2008Lea,Pistacia atlantica,South-Algeria,Anacardiaceae,Plant
JEAhubr2010Lea,Anacardium humile,Brazil,Anacardiaceae,Plant
JESmome2011fru,Schinus molle ,Mexico,Anacardiaceae ,Plant
JEAtobr2013lea,Anemia tomentosa var. anthriscifolia ,Brazil,Anemiaceae ,Plant
JERmugudemeha2000Fru,Rollinia mucosa,"Guira de Melena, Havana",Annonaceae,Plant
JEDtrewfokebe2000Lea,Dennettia tripetala,"Ewe Forest (Ketore), Benin",Annonaceae,Plant
JEAchcu2000Fru,Annona cherimolia,Cuba,Annonaceae,Plant
JEArecu2000Fru,Annona reticulata L.,Cuba,Annonaceae,Plant
JEXarpidericu2000Lea,Xylopia aromatica,"Pinar del Rio, Cuba",Annonaceae,Plant
JEAmoviofhacu2002Fru,Annona montana,"Vicinity of Havana, Cuba",Annonaceae,Plant
JEAglcu2002Fru,Annona glabra,Cuba,Annonaceae,Plant
JEDgoau2002Lea,Desmos goezeanus,Australia,Annonaceae,Plant
JEDwaau2002Lea,Desmos wardianus,Australia,Annonaceae,Plant
JEXaeaf2003Fru,Xylopia aethiopica,Africa,Annonaceae,Plant
JEXbrsapacisapastbr2003Lea,Xylopia brasiliensis,"Sao Paulo city, Sau Paulo State (Brazil)",Annonaceae,Plant
JEUcaca2005bar,Uvariodendron calophyllum,Cameroon,Annonaceae,Plant
JEUcaca2005roo,Uvariodendron calophyllum,Cameroon,Annonaceae,Plant
JEUcaca2005woo,Uvariodendron calophyllum,Cameroon,Annonaceae,Plant
JEGmama2005bar,Goniothalamus macrophyllus,Malaysia,Annonaceae,Plant
JEXfrsoam2008Fru,Xylopia frutescens,South America,Annonaceae,Plant
JEBmuba2014lea,Bocageopsis multiflora,Brazil,Annonaceae,Plant
JEBmubr2014lea,Bocageopsis multiflora,Brazil,Annonaceae ,Plant
JELmupo2011inf,Ligusticum mutellina,Polland,Apiaceae/Umbelliferae,Plant
JELmupo2011her,Ligusticum mutellina,Polland,Apiaceae/Umbelliferae,Plant
JELmupo2011roo,Ligusticum mutellina,Polland,Apiaceae/Umbelliferae,Plant
JEPbair2014aer,Pycnocycla bashagardiana,Iran,Apiaceae/Umbelliferae,Plant
JEFvudbobr2006fru,Foeniculum vulgare var. dulcis,"Botucatu, Brazil",Apiaceae/Umbelliferae,Plant
JEFvucr2006Fru,Foeniculum vulgare,Croatia,Apiaceae/Umbelliferae,Plant
JEFvusp2000Lea,Foeniculum vulgare,Spain,Apiaceae/Umbelliferae,Plant
JEFvusp2000See,Foeniculum vulgare,Spain,Apiaceae/Umbelliferae,Plant
JEFvusp2000Ste,Foeniculum vulgare,Spain,Apiaceae/Umbelliferae,Plant
JEFvumo2000Lea,Foeniculum vulgare,Mongolia,Apiaceae/Umbelliferae,Plant
JEFvutu2007Gro,Foeniculum vulgare,Turkey,Apiaceae/Umbelliferae,Plant
JEFvutu2007Who,Foeniculum vulgare,Turkey,Apiaceae/Umbelliferae,Plant
JEPanar2009Fru,Pimpinella anisum,Argentina,Apiaceae/Umbelliferae,Plant
JEFvuar2009Fru,Foeniculum vulgare,Argentina,Apiaceae/Umbelliferae,Plant
JEFasir2003Ole,Ferula assa-foetida,Iran,Apiaceae/Umbelliferae,Plant
JECsaca2011Fru,Coriandrum sativum,Canada,Apiaceae/Umbelliferae,Plant
JECsatu2011Fru,Coriandrum sativum,Tunisia,Apiaceae/Umbelliferae,Plant
JEPspir1998See,Pycnocycla spinosa,Iran,Apiaceae/Umbelliferae,Plant
JEEchtu1998Aer,Echinophora chysantha,Turkey,Apiaceae/Umbelliferae,Plant
JEEortu1998Aer,Echinophora orientalis,Turkey,Apiaceae/Umbelliferae,Plant
JEEtetu1998Aer,Echinophora tenuifolia,Turkey,Apiaceae/Umbelliferae,Plant
JEEtotu1998Aer,Echinophora tournefortii,Turkey,Apiaceae/Umbelliferae,Plant
JEEtrtu1998Aer,Echinophora trichophylla,Turkey,Apiaceae/Umbelliferae,Plant
JEEcatu1998Aer,Echinophora carvifolia,Turkey,Apiaceae/Umbelliferae,Plant
JEBfrcyre1998Lea,Bupleurum fruticosum,Cyrenaica Region,Apiaceae/Umbelliferae,Plant
JEBfrcyre1998Ste,Bupleurum fruticosum,Cyrenaica Region,Apiaceae/Umbelliferae,Plant
JEBratu1998Aer,Bifora radians,Turkey,Apiaceae/Umbelliferae,Plant
JEAcetu1998Aer,Anthriscus cerefolium,Turkey,Apiaceae/Umbelliferae,Plant
JELtous1998Aer,Lomatium torreyi,USA,Apiaceae/Umbelliferae,Plant
JELtous1998Fru,Lomatium torreyi,USA,Apiaceae/Umbelliferae,Plant
JECfesa1998Fru,Cachrys ferulacea,Sardinia,Apiaceae/Umbelliferae,Plant
JECfesa1998Per,Cachrys ferulacea,Sardinia,Apiaceae/Umbelliferae,Plant
JECfesa1998See,Cachrys ferulacea,Sardinia,Apiaceae/Umbelliferae,Plant
JEAgrreis1998Her,Anethum graveolens,Reunion Island,Apiaceae/Umbelliferae,Plant
JEHartu1998Fru,Heracleum argaeum,Turkey,Apiaceae/Umbelliferae,Plant
JECsaar1998Fru,Coriandrum sativum,Argentina,Apiaceae/Umbelliferae,Plant
JECsaru1998Fru,Coriandrum sativum,Russia,Apiaceae/Umbelliferae,Plant
JETamin1998See,Trachyspermum ammi,India,Apiaceae/Umbelliferae,Plant
JETgltu1998Fru,Trinia glauca,Turkey,Apiaceae/Umbelliferae,Plant
JEFasir1998Gum,Ferula assa-foetida,Iran,Apiaceae/Umbelliferae,Plant
JEPfeho1998Aer,Prangos ferulacea,Homand,Apiaceae/Umbelliferae,Plant
JEPfeho1998See,Prangos ferulacea,Homand,Apiaceae/Umbelliferae,Plant
JEBgisp1998Aer,Bupleurum gibraltarium,Spain,Apiaceae/Umbelliferae,Plant
JEBgisp1998Fru,Bupleurum gibraltarium,Spain,Apiaceae/Umbelliferae,Plant
JEBgisp1998Lea,Bupleurum gibraltarium,Spain,Apiaceae/Umbelliferae,Plant
JEBgisp1998Ste,Bupleurum gibraltarium,Spain,Apiaceae/Umbelliferae,Plant
JEBgisp1998Umb,Bupleurum gibraltarium,Spain,Apiaceae/Umbelliferae,Plant
JEPbotu1999Fru,Prangos bornmuelleri,Turkey,Apiaceae/Umbelliferae,Plant
JEMatit1999Epi,Meum athamanticum,Italy,Apiaceae/Umbelliferae,Plant
JEMatit1999Hyp,Meum athamanticum,Italy,Apiaceae/Umbelliferae,Plant
JESsuir1999Aer,Semenovia suffruticosa,Iran,Apiaceae/Umbelliferae,Plant
JEAlacais1999Fru,Astydamia latifolia,Canari island,Apiaceae/Umbelliferae,Plant
JEModfi1999Lea,Myrrhis odorata,Finland,Apiaceae/Umbelliferae,Plant
JEPantu1999Fru,Pimpinella anisetum,Turkey,Apiaceae/Umbelliferae,Plant
JEPantu1999Her,Pimpinella anisetum,Turkey,Apiaceae/Umbelliferae,Plant
JEBrisp1999Aer,Bupleurum rigidum,Spain,Apiaceae/Umbelliferae,Plant
JEFcoir1999Flo,Ferulago contracta,Iran,Apiaceae/Umbelliferae,Plant
JEFcoir1999Ste,Ferulago contracta,Iran,Apiaceae/Umbelliferae,Plant
JEPscal1999See,Pituranthos scoparius,Algeria,Apiaceae/Umbelliferae,Plant
JEPscal1999Twi,Pituranthos scoparius,Algeria,Apiaceae/Umbelliferae,Plant
JECwitu1999Fru,Cymbocarpum wiedemannii,Turkey,Apiaceae/Umbelliferae,Plant
JECwitu1999Her,Cymbocarpum wiedemannii,Turkey,Apiaceae/Umbelliferae,Plant
JEPlair1999Aer,Prangos latiloba,Iran,Apiaceae/Umbelliferae,Plant
JECmait1999Fru,Crithmum maritimum,Italy,Apiaceae/Umbelliferae,Plant
JECmait1999Steld,Crithmum maritimum,Italy,Apiaceae/Umbelliferae,Plant
JECmait1999Stelf,Crithmum maritimum,Italy,Apiaceae/Umbelliferae,Plant
JECmait1999Stelfb,Crithmum maritimum,Italy,Apiaceae/Umbelliferae,Plant
JECmait1999Stelm,Crithmum maritimum,Italy,Apiaceae/Umbelliferae,Plant
JECmait1999Stelrf,Crithmum maritimum,Italy,Apiaceae/Umbelliferae,Plant
JEScatu2000Fru,Seseli campestre,Turkey,Apiaceae/Umbelliferae,Plant
JEScatu2000her,Seseli campestre,Turkey,Apiaceae/Umbelliferae,Plant
JEElatu2000Aer,Echinophora lamondiana,Turkey,Apiaceae/Umbelliferae,Plant
JEPuetu2000Fru,Prangos uechtritzii,Turkey,Apiaceae/Umbelliferae,Plant
JEHbotu2000Aer,Hippomarathrum boissieri,Turkey,Apiaceae/Umbelliferae,Plant
JEHtraf2000See,Heteromorpha trifoliata,Africa,Apiaceae/Umbelliferae,Plant
JEPtecaus2000Aer,Pteryxia terebinthina var. californica,"California, USA",Apiaceae/Umbelliferae,Plant
JEPtecaus2000Roo,Pteryxia terebinthina var. californica,"California, USA",Apiaceae/Umbelliferae,Plant
JEHpatu2000Fru,Heracleum paphlagonicum,Turkey,Apiaceae/Umbelliferae,Plant
JECmatu2000Aer,Crithmum maritimum,Turkey,Apiaceae/Umbelliferae,Plant
JETronoin2000Imm,Trachyspermum roxburghianum,Northeast India,Apiaceae/Umbelliferae,Plant
JETronoin2000Mat,Trachyspermum roxburghianum,Northeast India,Apiaceae/Umbelliferae,Plant
JEAgrmo2000Her,Anethum graveolens ,Mongolia,Apiaceae/Umbelliferae,Plant
JECcamo2000Her,Carum carvi,Mongolia,Apiaceae/Umbelliferae,Plant
JECsamo2000Fru,Coriandrum sativum,Mongolia,Apiaceae/Umbelliferae,Plant
JEPcrmo2000Lea,Petroselinum crispum,Mongolia,Apiaceae/Umbelliferae,Plant 
JEEcikoprir2002Aer,Echinophora cinerea,"Kohgiluyeh-Boirahmad Province, Iran",Apiaceae/Umbelliferae,Plant
JEBpekeprir2002Fru,Bunium persicum,"Kerman Province, Iran",Apiaceae/Umbelliferae,Plant
JETgapuit2002Roo,Thapsia garganica,"Puglia, Italy",Apiaceae/Umbelliferae,Plant
JERsesp2002flo,Ridolfia segetum,Spain,Apiaceae/Umbelliferae,Plant
JERsesp2002Fru,Ridolfia segetum,Spain,Apiaceae/Umbelliferae,Plant
JERsesp2002Lea,Ridolfia segetum,Spain,Apiaceae/Umbelliferae,Plant
JECmaazprir2002Aer,Chaerophyllum macrospermum,"Azarbaijan Province, Iran",Apiaceae/Umbelliferae,Plant
JEOdekoprir2002Aer,Oliveria decumbens,"Kohgiluyeh-Boirahmad Province, Iran",Apiaceae/Umbelliferae,Plant
JEEtekotu2002Aer,Echinophora tenuifolia ssp. sibthorpiana,"Konya, Turkey",Apiaceae/Umbelliferae,Plant
JEEtetu2002Lea,Echinophora tenuifolia,Turkey,Apiaceae/Umbelliferae,Plant
JEAgrin2002See,Apium graueolens,India,Apiaceae/Umbelliferae,Plant
JEAgrkain2002See,Apium graveolens,"Kanpur, India",Apiaceae/Umbelliferae,Plant
JEDanir2002Aer,Ducrosia anethifolia,Iran,Apiaceae/Umbelliferae,Plant
JEAarsobr2002Roo,Angelica archangelica,Southern Brazil,Apiaceae/Umbelliferae,Plant
JEFgafiteir2002Roo,Ferula galbaniflua,"Firouzkouh, Tehran, Iran",Apiaceae/Umbelliferae,Plant
JEFgafiteir2002Ste,Ferula galbaniflua,"Firouzkouh, Tehran, Iran",Apiaceae/Umbelliferae,Plant
JECcotoprofkhnoir2002Aer,Carum copticum,"Torbat-Hydarieh, Province of Khorassan, Northeast Iran",Apiaceae/Umbelliferae,Plant
JECcotoprofkhnoir2002Fru,Carum copticum,"Torbat-Hydarieh, Province of Khorassan, Northeast Iran",Apiaceae/Umbelliferae,Plant
JEStranprofbasoir2002Aer,Semenovia tragioides,"Anjirak, Province of Baluchestan, Southeast Iran",Apiaceae/Umbelliferae,Plant
JEHpeir2002Aer,Heracleum persicum,Iran,Apiaceae/Umbelliferae,Plant
JEHpeir2002Lea,Heracleum persicum,Iran,Apiaceae/Umbelliferae,Plant
JECsait2002Unk,Coriandrum sativum,Italy,Apiaceae/Umbelliferae,Plant
JETaptu2002Fru,Tordylium apulum,Turkey,Apiaceae/Umbelliferae,Plant
JETputu2002Fru,Tordylium pustulosum,Turkey,Apiaceae/Umbelliferae,Plant
JEFanir2002Aer,Ferulago angulata,Iran,Apiaceae/Umbelliferae,Plant
JEEpaenriar2002Inf,Eryngium paniculatum,"Entre Rios, Argentina",Apiaceae/Umbelliferae,Plant
JEAsiit2003Lea,Athamanta sicula,Italy,Apiaceae/Umbelliferae,Plant
JEApual2003Aer,Ammoides pusilla,Algeria,Apiaceae/Umbelliferae,Plant
JEAorir2003Aer,Astrodaucus orientalis,Iran,Apiaceae/Umbelliferae,Plant
JEHmiir2003flo,Hippomarathrum microcarpum,Iran,Apiaceae/Umbelliferae,Plant
JEHmiir2003Lea,Hippomarathrum microcarpum,Iran,Apiaceae/Umbelliferae,Plant
JETamal2003Lea,Trachyspermum ammi,Algeria,Apiaceae/Umbelliferae,Plant
JEEpaau2003Fru,Eryngium pandanifolium,Australia,Apiaceae/Umbelliferae,Plant
JEEpaau2003Lea,Eryngium pandanifolium,Australia,Apiaceae/Umbelliferae,Plant
JEEroau2003Fru,Eryngium rostratum,Australia,Apiaceae/Umbelliferae,Plant
JEEroau2003Ste,Eryngium rostratum,Australia,Apiaceae/Umbelliferae,Plant
JEEspau2003Ste,Eryngium sp nov.,Australia,Apiaceae/Umbelliferae,Plant
JEEveau2003Who,Eryngium vesiculosum,Australia,Apiaceae/Umbelliferae,Plant
JEEexau2003Aer,Eryngium expansum,Australia,Apiaceae/Umbelliferae,Plant
JEEpaau2003Aer,Eryngium pandanifolium,Australia,Apiaceae/Umbelliferae,Plant
JEEroau2003Aer,Eryngium rostratum,Australia,Apiaceae/Umbelliferae,Plant
JEEspau2003Aer,Eryngium species,Australia,Apiaceae/Umbelliferae,Plant
JEEveau2003Aer,Eryngium vesiculosum,Australia,Apiaceae/Umbelliferae,Plant
JEStoir2003Aer,Seseli tortuosum ssp. kiabii,Iran,Apiaceae/Umbelliferae,Plant
JELkhir2003Aer,Lomatopodium khorassanicum,Iran,Apiaceae/Umbelliferae,Plant
JEEfogu2003Aer,Eryngium foetidum,"Guadalupe, Africa",Apiaceae/Umbelliferae,Plant
JEEfoaf2003Aer,Eryngium foetidum,"Bom Jesus, Africa",Apiaceae/Umbelliferae,Plant
JEAerir2004Aer,Azilia eryngioedes,Iran,Apiaceae/Umbelliferae,Plant
JESinir2004Aer,Serotinocarpum insignis,Iran,Apiaceae/Umbelliferae,Plant
JEPscir2004Aer,Peucedanum scoparium,Iran,Apiaceae/Umbelliferae,Plant
JEFphir2004Aer,Ferulago phialocarpa,Iran,Apiaceae/Umbelliferae,Plant
JELelir2004Aer,Leutea elbursensis,Iran,Apiaceae/Umbelliferae,Plant
JECaltu2004Fru,Cachrys alpina,Turkey,Apiaceae/Umbelliferae,Plant
JEDcatu2004Fru,Diplotaenia cachrydifolia,Turkey,Apiaceae/Umbelliferae,Plant
JEDcatu2004Lea,Diplotaenia cachrydifolia,Turkey,Apiaceae/Umbelliferae,Plant
JEDcatu2004Roo,Diplotaenia cachrydifolia,Turkey,Apiaceae/Umbelliferae,Plant
JEOcrsaanco2004See,Oenanthe crocata,Sardinia and Corsica,Apiaceae/Umbelliferae,Weed
JEOcrit2004See,Oenanthe crocata,Italy,Apiaceae/Umbelliferae,Plant
JEDcali2004See,Daucus carota ssp. carota,Lithuania,Apiaceae/Umbelliferae,Plant
JEEplir2004Aer,Echinophora platyloba,Iran,Apiaceae/Umbelliferae,Plant
JEHpeir2004see,Heracleum persicum,Iran,Apiaceae/Umbelliferae,Plant
JEHpeir2004Ste,Heracleum persicum,Iran,Apiaceae/Umbelliferae,Plant
JEEfove2004Lea,Eryngium foetidum,Venezuela,Apiaceae/Umbelliferae,Plant
JECtrsp2004Flo,Cachrys trifida,Spain,Apiaceae/Umbelliferae,Plant
JECtrsp2004Fru,Cachrys trifida,Spain,Apiaceae/Umbelliferae,Plant
JECtrsp2004Lea,Cachrys trifida,Spain,Apiaceae/Umbelliferae,Plant
JECtrsp2004Roo,Cachrys trifida,Spain,Apiaceae/Umbelliferae,Plant
JEJrair2004Aer,Johrenia ramosissima,Iran,Apiaceae/Umbelliferae,Plant
JECsaca2004Unk,Coriandrum sativum,Canada,Apiaceae/Umbelliferae,Plant
JEPulir2004Aer,Prangos uloptera,Iran,Apiaceae/Umbelliferae,Plant
JEEbiir2004Aer,Eryngium billardieri,Iran,Apiaceae/Umbelliferae,Plant
JEApeir2004Aer,Astrodaucus persicus,Iran,Apiaceae/Umbelliferae,Plant
JELdica2004Fru,Lomatium dissectum,California,Apiaceae/Umbelliferae,Plant
JELdica2004Lea,Lomatium dissectum,California,Apiaceae/Umbelliferae,Plant
JELdica2004Roo,Lomatium dissectum,California,Apiaceae/Umbelliferae,Plant
JEOdimais2004Lea,Oenanthe divaricata,"Madeira Island,",Apiaceae/Umbelliferae,Plant
JETarir2004Aer,Torilis arvensis,Iran,Apiaceae/Umbelliferae,Plant
JELrica2004Fru,Lomatium rigidum,California,Apiaceae/Umbelliferae,Plant
JELrica2004Lea,Lomatium rigidum,California,Apiaceae/Umbelliferae,Plant
JELrica2004Roo,Lomatium rigidum,California,Apiaceae/Umbelliferae,Plant
JERsesp2005Ste,Ridolfia segetum,Spain,Apiaceae/Umbelliferae,Plant
JERsesp2005flo,Ridolfia segetum,Europe,Apiaceae/Umbelliferae,Weed
JERsesp2005Fru,Ridolfia segetum,Europe,Apiaceae/Umbelliferae,Weed
JERsesp2005Lea,Ridolfia segetum,Europe,Apiaceae/Umbelliferae,Weed
JEMnotu2005her,Myrrhoides nodosa,Turkey,Apiaceae/Umbelliferae,Plant
JEFcosa2005Aer,Ferula communis,Sardinia,Apiaceae/Umbelliferae,Plant
JEFmiir2005Aer,Ferula microcolea,Iran,Apiaceae/Umbelliferae,Plant
JEFhiir2005Aer,Ferula hirtella,Iran,Apiaceae/Umbelliferae,Plant
JEXpuir2005Aer,Xanthogalum purpurascens,Iran,Apiaceae/Umbelliferae,Plant
JEEcair2005Aer,Eryngium caeruleum,Iran,Apiaceae/Umbelliferae,Plant
JEPauir2005Aer,Pimpinella aurea,Iran,Apiaceae/Umbelliferae,Plant
JECmasir2005Aer,Chaerophyllum macrospermum,Iran,Apiaceae/Umbelliferae,Plant
JEModse2005Who,Myrrhis odorata,Serbia,Apiaceae/Umbelliferae,Plant
JEAglin2005Roo,Angelica glauca,"Himachal Pradesh, India",Apiaceae/Umbelliferae,Plant
JEAglka2005Roo,Angelica glauca,"Kashmir, India",Apiaceae/Umbelliferae,Plant
JEAarli2005Roo,Angelica archangelica,Lithuania,Apiaceae/Umbelliferae,Plant
JEPceir2005Aer,Peucedanum cervariifolium,Iran,Apiaceae/Umbelliferae,Plant
JESlasi2005top,Sium latifolium,Siberia,Apiaceae/Umbelliferae,Plant
JEPaucir2005Aer,Pycnocycla aucherana,Iran,Apiaceae/Umbelliferae,Plant
JEPmuir2005Aer,Pycnocycla musiformis,Iran,Apiaceae/Umbelliferae,Plant
JEDcair2005Aer,Diplotaenia cachrydifolia,Iran,Apiaceae/Umbelliferae,Plant
JEFmair2005Who,Ferula macrocolea,Iran,Apiaceae/Umbelliferae,Plant
JECpralre2005top,Chaerophyllum prescottii,"Altai Region,Russia",Apiaceae/Umbelliferae,Plant
JECprru2005Flo,Chaerophyllum prescottii,Russia,Apiaceae/Umbelliferae,Plant
JEKbaru2005Flo,Kitagawia baicalensis,Russia,Apiaceae/Umbelliferae,Plant
JEKbaalre2005top,Kitagawia baicalensis,"Altai Region,Russia",Apiaceae/Umbelliferae,Plant
JEDcapo2005Flow,Daucus carota ssp. carota,Poland,Apiaceae/Umbelliferae,Plant
JEDcapo2005Her,Daucus carota ssp. carota,Poland,Apiaceae/Umbelliferae,Plant
JEDcapo2005Mat,Daucus carota ssp. carota,Poland,Apiaceae/Umbelliferae,Plant
JEDcalost2005Unkp,Daucus carota ssp. sativus var. Perfekcja,"Lodz,ul. Stefanowskiego",Apiaceae/Umbelliferae,Plant
JEDcalost2005Unkk,Daucus carota ssp. sativus var. Koral,"Lodz,ul. Stefanowskiego",Apiaceae/Umbelliferae,Plant
JEHcrir2005Aer,Heracleum crenatifolium,Iran,Apiaceae/Umbelliferae,Plant
JEHplir2005Aer,Heracleum platytaenium,Iran,Apiaceae/Umbelliferae,Plant
JEKdualre2005top,Kadenia dubia,"Altai Region,Russia",Apiaceae/Umbelliferae,Plant
JEKdusi2005Flo,Kadenia dubia,Siberia,Apiaceae/Umbelliferae,Plant
JESdiir2005Aer,Semenovia dichotoma,Iran,Apiaceae/Umbelliferae,Plant
JEJseir2005Aer,Johreniopsis seseloides,Iran,Apiaceae/Umbelliferae,Plant
JEBcyir2005Aer,Bunium cylindricum,Iran,Apiaceae/Umbelliferae,Plant
JECmair2005Aer,Chaerophyllum macropodum,Iran,Apiaceae/Umbelliferae,Plant
JECcrir2005Aer,Chaerophyllum crinitum,Iran,Apiaceae/Umbelliferae,Plant
JEAerir2005Aer,Azilia eryngioedes,Iran,Apiaceae/Umbelliferae,Plant
JELtrir2005Aer,Laser trilobum,Iran,Apiaceae/Umbelliferae,Plant
JEFfair2005Aer,Falcaria falcarioides,Iran,Apiaceae/Umbelliferae,Plant
JESlasi2005Flo,Sium latifolium,Siberia,Apiaceae/Umbelliferae,Plant
JESbusi2006Flo,Seseli buchtormense,Siberia,Apiaceae/Umbelliferae,Plant
JESrise2006Aer,Seseli rigidum,Serbia,Apiaceae/Umbelliferae,Plant
JESnuir2006Aer,Stenotaenia nudicaulis,Iran,Apiaceae/Umbelliferae,Plant
JEXputu2006Fru,Xanthogalum purpurascens,Turkey,Apiaceae/Umbelliferae,Plant
JECsamtu2006See,Coriandrum sativum microcarpum,Turkey,Apiaceae/Umbelliferae,Plant
JECsavtu2006See,Coriandrum sativum vulgare,Turkey,Apiaceae/Umbelliferae,Plant
JEFcair2006Aer,Ferulago carduchorum,Iran,Apiaceae/Umbelliferae,Plant
JELofir2006Aer,Levisticum officinale,Iran,Apiaceae/Umbelliferae,Plant
JEPmama2006Aer,Phellolophium madagascariensis,Madagascar,Apiaceae/Umbelliferae,Plant
JESpese2006Aer,Seseli peucedanoides,Serbia,Apiaceae/Umbelliferae,Plant
JESarca2006Lea,Steganotaenia araliacea,Cameroon,Apiaceae/Umbelliferae,Plant
JEPacin2006Aer,Pimpinella acuminata,India,Apiaceae/Umbelliferae,Plant
JEPacin2006Roo,Pimpinella acuminata,India,Apiaceae/Umbelliferae,Plant
JEBgisp2006Aer,Bupleurum gibraltarium,Spain,Apiaceae/Umbelliferae,Plant
JEBgisp2006Fru,Bupleurum gibraltarium,Spain,Apiaceae/Umbelliferae,Plant
JEBgisp2006Lea,Bupleurum gibraltarium,Spain,Apiaceae/Umbelliferae,Plant
JEBgisp2006Ste,Bupleurum gibraltarium,Spain,Apiaceae/Umbelliferae,Plant
JEBgisp2006Umb,Bupleurum gibraltarium,Spain,Apiaceae/Umbelliferae,Plant
JEFszir2006Aer,Ferula szowitsiana,Iran,Apiaceae/Umbelliferae,Plant
JEAsqir2006Aer,Artedia squamata,Iran,Apiaceae/Umbelliferae,Plant
JERpeir2006Aer,Rhabdosciadium petiolare,Iran,Apiaceae/Umbelliferae,Plant
JETapit2006Aer,Tordylium apulum,Italy,Apiaceae/Umbelliferae,Plant
JECmatu2006Fru,Chaerophyllum macropodum,Turkey,Apiaceae/Umbelliferae,Plant
JEFanir2006Aer,Ferulago angulata,Iran,Apiaceae/Umbelliferae,Plant
JESretu2006Fru,Seseli resinosum,Turkey,Apiaceae/Umbelliferae,Plant
JEStotu2006Fru,Seseli tortuosum,Turkey,Apiaceae/Umbelliferae,Plant
JEScoir2006Fru,Smyrnium cordifolium,Iran,Apiaceae/Umbelliferae,Plant
JEScoir2006Lea,Smyrnium cordifolium,Iran,Apiaceae/Umbelliferae,Plant
JEScoir2006Roo,Smyrnium cordifolium,Iran,Apiaceae/Umbelliferae,Plant
JEScoir2006Ste,Smyrnium cordifolium,Iran,Apiaceae/Umbelliferae,Plant
JETpetu2006Fru,Tordylium pestalozzae,Turkey,Apiaceae/Umbelliferae,Plant
JETputu2006Fru,Tordylium pustulosum,Turkey,Apiaceae/Umbelliferae,Plant
JETlatu2006Fru,Tordylium lanatum,Turkey,Apiaceae/Umbelliferae,Plant
JELfosi2006Fru,Lomatium foeniculaceum ssp. fimbriatum,Sierra,Apiaceae/Umbelliferae,Plant
JELfosi2006Lea,Lomatium foeniculaceum ssp. fimbriatum,Sierra,Apiaceae/Umbelliferae,Plant
JELfosi2006Roo,Lomatium foeniculaceum ssp. fimbriatum,Sierra,Apiaceae/Umbelliferae,Plant
JEPbair2006Aer,Pimpinella barbata,Iran,Apiaceae/Umbelliferae,Plant
JEDasir2006Aer,Ducrosia assadii,Iran,Apiaceae/Umbelliferae,Plant
JEPacir2006Aer,Prangos acaulis,Iran,Apiaceae/Umbelliferae,Plant
JEDcair2006Aer,Diplotaenia cachrydifolia,Iran,Apiaceae/Umbelliferae,Plant
JELneca2007Fru,Lomatium nevadense,California,Apiaceae/Umbelliferae,Plant
JELneca2007Lea,Lomatium nevadense,California,Apiaceae/Umbelliferae,Plant
JELneca2007Roo,Lomatium nevadense,California,Apiaceae/Umbelliferae,Plant
JETketu2007Aer,Tordylium Ketenoglui,Turkey,Apiaceae/Umbelliferae,Plant
JESibtu2007Flo,Scandix iberica,Turkey,Apiaceae/Umbelliferae,Plant
JESibtu2007Fru,Scandix iberica,Turkey,Apiaceae/Umbelliferae,Plant
JEBchch2007Roo,Bupleurum chinense ,China,Apiaceae/Umbelliferae,Plant
JEBscch2007Roo,Bupleurum scorzonerifolium,China,Apiaceae/Umbelliferae,Plant
JEBbich2007Roo,Bupleurum bicaule ,China,Apiaceae/Umbelliferae,Plant
